13 : 茉伶 : ['凶', '吉', '大吉', '大吉', '大吉', '大吉']
12 : 春秀 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 春志 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 春冴 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 春克 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 春宏 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 春完 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 春完 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 春快 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 春我 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 春我 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 俊里 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 俊希 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 俊花 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 咲伶 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 咲兵 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 咲兵 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 咲伸 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 咲伸 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 咲初 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 咲秀 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 咲秀 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 咲志 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 咲冴 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 咲克 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 咲宏 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 咲完 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 咲完 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 咲快 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 咲我 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 咲我 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 香伶 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 香兵 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 香兵 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 香伸 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 香伸 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 香初 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 香秀 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 香秀 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 香志 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 香冴 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 香克 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 香宏 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 香完 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 香完 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 香快 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 香我 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 香我 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 荒里 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 荒希 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 荒花 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 洪里 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 洪希 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 洪花 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 恒里 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 恒希 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 恒花 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 建里 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 建希 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 建花 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 堅夫 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 堅太 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 結方 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 結文 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 結天 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 結太 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 結太 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 結火 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 喬夫 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 喬太 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 貴夫 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 貴太 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 紀伶 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 紀兵 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 紀兵 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 紀伸 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 紀伸 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 紀初 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 紀秀 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 紀秀 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 紀志 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 紀冴 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 紀克 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 紀宏 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 紀完 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 紀完 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 紀快 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 紀我 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 紀我 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 揮夫 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 揮太 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 活里 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 活里 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 活希 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 活希 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 活花 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 活花 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 覚夫 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 覚太 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 凱夫 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 凱太 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 海里 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 海希 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 海花 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 温方 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 温文 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 温天 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 温太 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 温太 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 温火 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 詠夫 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 詠太 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 瑛夫 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 瑛太 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 栄里 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 栄希 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 栄花 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 雲夫 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 雲太 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 胤里 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 胤希 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 胤花 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 威里 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 威希 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 威花 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 偉夫 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 偉夫 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 偉夫 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 偉夫 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 偉太 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 偉太 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 偉太 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
12 : 偉太 : ['凶', '吉', '大吉', '大吉', '吉', '大吉']
11 : 茉怜 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 茉弥 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 茉茂 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 茉茂 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 茉法 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 茉法 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 茉武 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 茉典 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 茉典 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 茉定 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 茉直 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 茉直 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 茉知 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 茉拓 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 茉卓 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 茉昌 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 茉昌 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 茉昇 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 茉昇 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 茉虎 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 茉尭 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 茉尭 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 茉岳 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 茉学 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 茉旺 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 茉旺 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 茉旺 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 茉旺 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 茉延 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 茉延 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 茉英 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 茉英 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 茉英 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 和怜 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 和弥 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 和茂 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 和茂 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 和法 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 和法 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 和武 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 和典 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 和典 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 和定 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 和直 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 和直 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 和知 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 和拓 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 和卓 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 和昌 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 和昌 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 和昇 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 和昇 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 和虎 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 和尭 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 和尭 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 和岳 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 和学 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 和旺 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 和旺 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 和旺 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 和旺 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 和延 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 和延 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 和英 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 和英 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 和英 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 怜茉 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 怜和 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 怜実 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 怜果 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 伶茉 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 伶和 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 伶実 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 伶果 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 里怜 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 里弥 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 里茂 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 里茂 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 里法 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 里法 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 里武 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 里典 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 里典 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 里定 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 里直 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 里直 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 里知 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 里拓 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 里卓 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 里昌 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 里昌 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 里昇 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 里昇 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 里虎 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 里尭 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 里尭 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 里岳 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 里学 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 里旺 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 里旺 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 里旺 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 里旺 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 里延 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 里延 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 里英 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 里英 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 里英 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 弥茉 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 弥和 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 弥実 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 弥果 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 茂茉 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 茂茉 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 茂和 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 茂和 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 茂実 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 茂実 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 茂果 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 茂果 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 法茉 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 法茉 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 法和 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 法和 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 法実 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 法実 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 法果 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 法果 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 兵茉 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 兵茉 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 兵和 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 兵和 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 兵実 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 兵実 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 兵果 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 兵果 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 武茉 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 武和 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 武実 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 武果 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 夫了 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 夫了 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 百柚 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 百柚 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 百春 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 百春 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 百咲 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 百咲 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 百香 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 百香 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 百紀 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 百紀 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 凪柚 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 凪春 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 凪咲 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 凪香 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 凪紀 : ['凶', '大吉', '大吉', '吉', '大吉', '吉凶混合']
11 : 典茉 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 典茉 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 典和 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 典和 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 典実 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 典実 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 典果 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 典果 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 定茉 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 定和 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 定実 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 定果 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 直茉 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 直茉 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 直和 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 直和 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 直実 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
11 : 直実 : ['凶', '吉', '大吉', '吉', '吉', '大吉']
